date,nav
1999-12-31,0.521793
2000-12-31,0.7678731877649999
2001-12-31,0.6487522522738277
2002-12-31,0.82159542233363
2003-12-31,0.8413827264851131
2004-12-31,1.0191559586159733
2005-12-31,1.26994374197644
2006-12-31,1.462445624216455
2007-12-31,0.685674943142006
2008-12-31,1.4538742940658682
