date,nav
2001-12-31,0.819402
2002-12-31,1.044939122892
2003-12-31,1.0232367822486559
2004-12-31,1.269018257344783
2005-12-31,1.566703291134465
2006-12-31,1.757007606501986
2007-12-31,0.8521082779785136
2008-12-31,1.7632574343216028
